locus_tag	ftype	length_bp	gene	EC_number	COG	product
AIEECKCC_02461	CDS	2952				hypothetical protein
AIEECKCC_02462	tRNA	75				tRNA-Thr(tgt)
AIEECKCC_02463	CDS	546				hypothetical protein
AIEECKCC_02464	CDS	954	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
AIEECKCC_02465	CDS	486				hypothetical protein
AIEECKCC_02466	CDS	783				hypothetical protein
AIEECKCC_02467	CDS	579	mntP		COG1971	putative manganese efflux pump MntP
AIEECKCC_02468	CDS	1017	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
AIEECKCC_02469	CDS	369				hypothetical protein
AIEECKCC_02470	CDS	750	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
AIEECKCC_02471	CDS	1431				hypothetical protein
AIEECKCC_02472	CDS	471				hypothetical protein
AIEECKCC_02473	CDS	1002				hypothetical protein
AIEECKCC_02474	CDS	879	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
AIEECKCC_02475	CDS	1395	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
AIEECKCC_02476	CDS	879				hypothetical protein
AIEECKCC_02477	CDS	1116	xerC_10			Tyrosine recombinase XerC
AIEECKCC_02478	CDS	774				hypothetical protein
AIEECKCC_02479	CDS	375				hypothetical protein
AIEECKCC_02480	CDS	1071				hypothetical protein
AIEECKCC_02481	CDS	420				hypothetical protein
AIEECKCC_02482	CDS	1212				hypothetical protein
AIEECKCC_02483	CDS	540				hypothetical protein
AIEECKCC_02484	CDS	1701				hypothetical protein
AIEECKCC_02485	CDS	1647				hypothetical protein
AIEECKCC_02486	CDS	1821				hypothetical protein
AIEECKCC_02487	CDS	2931				hypothetical protein
AIEECKCC_02488	CDS	1158				hypothetical protein
AIEECKCC_02489	CDS	984	xerC_11			Tyrosine recombinase XerC
AIEECKCC_02490	CDS	1131				hypothetical protein
AIEECKCC_02491	CDS	1533				hypothetical protein
AIEECKCC_02492	CDS	1494		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
AIEECKCC_02493	CDS	1425				hypothetical protein
AIEECKCC_02494	CDS	306				hypothetical protein
AIEECKCC_02495	CDS	633				hypothetical protein
AIEECKCC_02496	CDS	513				hypothetical protein
AIEECKCC_02497	CDS	348				hypothetical protein
AIEECKCC_02498	CDS	753	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AIEECKCC_02499	CDS	588				hypothetical protein
AIEECKCC_02500	CDS	351				hypothetical protein
AIEECKCC_02501	CDS	378				Single-stranded DNA-binding protein
AIEECKCC_02502	CDS	810				hypothetical protein
AIEECKCC_02503	CDS	1074				hypothetical protein
AIEECKCC_02504	rRNA	106				5S ribosomal RNA
AIEECKCC_02505	CDS	171				hypothetical protein
AIEECKCC_02506	CDS	1497	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
AIEECKCC_02507	CDS	1395	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
AIEECKCC_02508	CDS	600	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
AIEECKCC_02509	CDS	1512	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
AIEECKCC_02510	CDS	258				hypothetical protein
AIEECKCC_02511	CDS	1062	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
AIEECKCC_02512	CDS	1074	cysK1_2	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
AIEECKCC_02513	CDS	852				hypothetical protein
AIEECKCC_02514	CDS	1812	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
AIEECKCC_02515	CDS	474	rhaR_5			HTH-type transcriptional activator RhaR
AIEECKCC_02516	CDS	2028				hypothetical protein
AIEECKCC_02517	CDS	675				hypothetical protein
AIEECKCC_02518	CDS	489	fur		COG0735	Ferric uptake regulation protein
AIEECKCC_02519	CDS	1272	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AIEECKCC_02520	CDS	1305				hypothetical protein
AIEECKCC_02521	CDS	696				hypothetical protein
AIEECKCC_02522	CDS	1164				hypothetical protein
AIEECKCC_02523	CDS	1362	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AIEECKCC_02524	CDS	270				hypothetical protein
AIEECKCC_02525	CDS	762	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
AIEECKCC_02526	CDS	855	panS		COG0385	Pantothenate precursors transporter PanS
AIEECKCC_02527	CDS	273	groS		COG0234	10 kDa chaperonin
AIEECKCC_02528	CDS	1638	groL		COG0459	60 kDa chaperonin
AIEECKCC_02529	CDS	219				hypothetical protein
AIEECKCC_02530	CDS	1020	ltaE	4.1.2.48		Low specificity L-threonine aldolase
AIEECKCC_02531	CDS	2511				hypothetical protein
AIEECKCC_02532	CDS	969	dnaJ_2		COG0484	Chaperone protein DnaJ
AIEECKCC_02533	CDS	312				hypothetical protein
AIEECKCC_02534	CDS	1215				IS256 family transposase ISSde5
AIEECKCC_02535	CDS	1707	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
AIEECKCC_02536	CDS	822				hypothetical protein
AIEECKCC_02537	CDS	1020	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
AIEECKCC_02538	CDS	894	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
AIEECKCC_02539	CDS	1761	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
AIEECKCC_02540	CDS	1200				hypothetical protein
AIEECKCC_02541	CDS	852				hypothetical protein
AIEECKCC_02542	CDS	3072	susC_6			TonB-dependent receptor SusC
AIEECKCC_02543	CDS	1785				SusD-like protein
AIEECKCC_02544	CDS	2136				hypothetical protein
AIEECKCC_02545	CDS	1485	sacC	3.2.1.80	COG1621	Levanase
AIEECKCC_02546	CDS	2073				hypothetical protein
AIEECKCC_02547	CDS	2181				hypothetical protein
AIEECKCC_02548	CDS	1815				hypothetical protein
AIEECKCC_02549	CDS	1167				hypothetical protein
AIEECKCC_02550	CDS	264				hypothetical protein
AIEECKCC_02551	CDS	888	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
AIEECKCC_02552	CDS	2766	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_02553	CDS	189				hypothetical protein
AIEECKCC_02554	CDS	3558		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
AIEECKCC_02555	CDS	1179				hypothetical protein
AIEECKCC_02556	CDS	1209				hypothetical protein
AIEECKCC_02557	CDS	1509				hypothetical protein
AIEECKCC_02558	CDS	1431				hypothetical protein
AIEECKCC_02559	CDS	222				hypothetical protein
AIEECKCC_02560	CDS	489				hypothetical protein
AIEECKCC_02561	CDS	309				hypothetical protein
AIEECKCC_02562	CDS	318				hypothetical protein
AIEECKCC_02563	CDS	1179				hypothetical protein
AIEECKCC_02564	CDS	2784	uvrA_1			UvrABC system protein A
AIEECKCC_02565	CDS	1950	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_02566	CDS	1512				hypothetical protein
AIEECKCC_02567	CDS	570	srpC_1		COG2059	putative chromate transport protein
AIEECKCC_02568	CDS	549	chrA1			Chromate transport protein
AIEECKCC_02569	CDS	4173	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_02570	CDS	3705	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
AIEECKCC_02571	CDS	2253				hypothetical protein
AIEECKCC_02572	CDS	654				hypothetical protein
AIEECKCC_02573	CDS	546				hypothetical protein
AIEECKCC_02574	CDS	855	rmlD_2	1.1.1.133		dTDP-4-dehydrorhamnose reductase
AIEECKCC_02575	CDS	1575	prfC		COG4108	Peptide chain release factor 3
AIEECKCC_02576	CDS	135				hypothetical protein
AIEECKCC_02577	CDS	492				hypothetical protein
AIEECKCC_02578	CDS	258	oadG	7.2.4.2		oxaloacetate decarboxylase gamma chain
AIEECKCC_02579	CDS	1839	cfiA	6.4.1.7	COG0511	2-oxoglutarate carboxylase large subunit
AIEECKCC_02580	CDS	1236	gcdB_2	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
AIEECKCC_02581	CDS	1275				hypothetical protein
AIEECKCC_02582	CDS	3030	mexB_1		COG0841	Multidrug resistance protein MexB
AIEECKCC_02583	CDS	1044	ttgD_2			Toluene efflux pump periplasmic linker protein TtgD
AIEECKCC_02584	CDS	2319	malP	2.4.1.8		Maltose phosphorylase
AIEECKCC_02585	CDS	1368				hypothetical protein
AIEECKCC_02586	CDS	1005	cytR		COG1609	HTH-type transcriptional repressor CytR
AIEECKCC_02587	CDS	1176	ganB	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
AIEECKCC_02588	CDS	2478		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
AIEECKCC_02589	CDS	3003	susC_7			TonB-dependent receptor SusC
AIEECKCC_02590	CDS	1620	susD			Starch-binding protein SusD
AIEECKCC_02591	CDS	1611				hypothetical protein
AIEECKCC_02592	CDS	1326	glgE_1	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
AIEECKCC_02593	CDS	2580	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
AIEECKCC_02594	CDS	1026				hypothetical protein
AIEECKCC_02595	CDS	1281				hypothetical protein
AIEECKCC_02596	CDS	537				hypothetical protein
AIEECKCC_02597	CDS	336				hypothetical protein
AIEECKCC_02598	CDS	774	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
AIEECKCC_02599	CDS	531	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
AIEECKCC_02600	CDS	582	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
AIEECKCC_02601	CDS	2193				hypothetical protein
AIEECKCC_02602	CDS	1068				hypothetical protein
AIEECKCC_02603	CDS	1257	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
AIEECKCC_02604	CDS	675	nth	4.2.99.18	COG0177	Endonuclease III
AIEECKCC_02605	CDS	1197	yhhS			putative MFS-type transporter YhhS
AIEECKCC_02606	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
AIEECKCC_02607	CDS	2643				hypothetical protein
AIEECKCC_02608	CDS	3294				TonB-dependent receptor P3
AIEECKCC_02609	CDS	1311				hypothetical protein
AIEECKCC_02610	CDS	1197	fsr			Fosmidomycin resistance protein
AIEECKCC_02611	CDS	147				hypothetical protein
AIEECKCC_02612	CDS	780			COG4413	Urea transporter
AIEECKCC_02613	tRNA	75				tRNA-Ala(ggc)
AIEECKCC_02614	CDS	306				hypothetical protein
AIEECKCC_02615	CDS	570	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
AIEECKCC_02616	CDS	1998	pulA	3.2.1.41	COG1523	Pullulanase
AIEECKCC_02617	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
AIEECKCC_02618	CDS	657	tal	2.2.1.2	COG0176	Transaldolase
AIEECKCC_02619	CDS	1899				hypothetical protein
AIEECKCC_02620	CDS	666				hypothetical protein
AIEECKCC_02621	CDS	2598				hypothetical protein
AIEECKCC_02622	CDS	867				hypothetical protein
AIEECKCC_02623	CDS	1455	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
AIEECKCC_02624	CDS	684	ompR			Transcriptional regulatory protein OmpR
AIEECKCC_02625	CDS	1170	ybdG_1		COG0668	Miniconductance mechanosensitive channel YbdG
AIEECKCC_02626	CDS	1059				hypothetical protein
AIEECKCC_02627	CDS	1458	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
AIEECKCC_02628	CDS	234				hypothetical protein
AIEECKCC_02629	CDS	603				hypothetical protein
AIEECKCC_02630	CDS	771	cutC		COG3142	Copper homeostasis protein CutC
AIEECKCC_02631	CDS	1539	rny_1	3.1.-.-	COG1418	Ribonuclease Y
AIEECKCC_02632	CDS	291				hypothetical protein
AIEECKCC_02633	CDS	315				hypothetical protein
AIEECKCC_02634	CDS	375				hypothetical protein
AIEECKCC_02635	CDS	585				hypothetical protein
AIEECKCC_02636	CDS	291				hypothetical protein
AIEECKCC_02637	CDS	579	mtnN_2	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AIEECKCC_02638	CDS	360				hypothetical protein
AIEECKCC_02639	CDS	873	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
AIEECKCC_02640	CDS	834				hypothetical protein
AIEECKCC_02641	CDS	333	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
AIEECKCC_02642	CDS	546	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
AIEECKCC_02643	tRNA	74				tRNA-Trp(cca)
AIEECKCC_02644	CDS	576				hypothetical protein
AIEECKCC_02645	CDS	2097				hypothetical protein
AIEECKCC_02646	CDS	627				hypothetical protein
AIEECKCC_02647	CDS	1389	alsT_2		COG1115	Amino-acid carrier protein AlsT
AIEECKCC_02648	CDS	708				hypothetical protein
AIEECKCC_02649	CDS	177				hypothetical protein
AIEECKCC_02650	CDS	1266				hypothetical protein
AIEECKCC_02651	CDS	774				hypothetical protein
AIEECKCC_02652	CDS	672	sapB		COG1285	Protein SapB
AIEECKCC_02653	CDS	981				hypothetical protein
AIEECKCC_02654	CDS	726		1.-.-.-	COG1028	putative oxidoreductase
AIEECKCC_02655	CDS	411				hypothetical protein
AIEECKCC_02656	CDS	1872	rcsC_27	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_02657	CDS	747	axe2	3.1.1.72		Acetylxylan esterase
AIEECKCC_02658	CDS	465		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
AIEECKCC_02659	CDS	207				hypothetical protein
AIEECKCC_02660	CDS	357				hypothetical protein
AIEECKCC_02661	CDS	279				hypothetical protein
AIEECKCC_02662	CDS	459	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
AIEECKCC_02663	CDS	483				hypothetical protein
AIEECKCC_02664	CDS	318	atl		COG3695	DNA base-flipping protein
AIEECKCC_02665	CDS	843	nfo	3.1.21.2	COG0648	Endonuclease 4
AIEECKCC_02666	CDS	390				hypothetical protein
AIEECKCC_02667	CDS	468	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
AIEECKCC_02668	CDS	1629				hypothetical protein
AIEECKCC_02669	CDS	273				hypothetical protein
AIEECKCC_02670	CDS	1341	rcsC_28	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_02671	CDS	858				hypothetical protein
AIEECKCC_02672	CDS	651	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
AIEECKCC_02673	CDS	2241	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
AIEECKCC_02674	CDS	312	clpS			ATP-dependent Clp protease adapter protein ClpS
AIEECKCC_02675	CDS	690				hypothetical protein
AIEECKCC_02676	CDS	858	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AIEECKCC_02677	CDS	147				hypothetical protein
AIEECKCC_02678	CDS	231				hypothetical protein
AIEECKCC_02679	CDS	1101				hypothetical protein
AIEECKCC_02680	CDS	1074	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
AIEECKCC_02681	CDS	435				hypothetical protein
AIEECKCC_02682	CDS	480				hypothetical protein
AIEECKCC_02683	CDS	1293				hypothetical protein
AIEECKCC_02684	CDS	813			COG0627	putative protein
AIEECKCC_02685	CDS	906				hypothetical protein
AIEECKCC_02686	CDS	1422				hypothetical protein
AIEECKCC_02687	CDS	1287		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
AIEECKCC_02688	CDS	1065	mnmA_2	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
AIEECKCC_02689	CDS	663	narL		COG2197	putative transcriptional regulatory protein NarL
AIEECKCC_02690	CDS	591				hypothetical protein
AIEECKCC_02691	CDS	1437	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
AIEECKCC_02692	CDS	1176				putative transporter
AIEECKCC_02693	CDS	858				hypothetical protein
AIEECKCC_02694	CDS	681	rssB			Regulator of RpoS
AIEECKCC_02695	CDS	2010		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
AIEECKCC_02696	CDS	2328	bglB_2	3.2.1.21	COG1472	Thermostable beta-glucosidase B
AIEECKCC_02697	CDS	1197	axe1-6A_1		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
AIEECKCC_02698	CDS	1179	axe1-6A_2		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
AIEECKCC_02699	CDS	885	xynZ	3.2.1.8	COG2382	Endo-1,4-beta-xylanase Z
AIEECKCC_02700	CDS	2367	bglB_3	3.2.1.21	COG1472	Thermostable beta-glucosidase B
AIEECKCC_02701	CDS	1572				SusD-like protein P2
AIEECKCC_02702	CDS	3132				TonB-dependent receptor P3
AIEECKCC_02703	CDS	1656	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
AIEECKCC_02704	CDS	4026	rcsC_29	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_02705	CDS	399				hypothetical protein
AIEECKCC_02706	CDS	669				hypothetical protein
AIEECKCC_02707	CDS	861				hypothetical protein
AIEECKCC_02708	CDS	2337				hypothetical protein
AIEECKCC_02709	CDS	405				hypothetical protein
AIEECKCC_02710	CDS	1680				hypothetical protein
AIEECKCC_02711	CDS	483				hypothetical protein
AIEECKCC_02712	CDS	510	sigH_3		COG1595	ECF RNA polymerase sigma factor SigH
AIEECKCC_02713	CDS	771	argB	2.7.2.8	COG0548	Acetylglutamate kinase
AIEECKCC_02714	CDS	1893	speA	4.1.1.19		Biosynthetic arginine decarboxylase
AIEECKCC_02715	CDS	528	aroK	2.7.1.71	COG0703	Shikimate kinase
AIEECKCC_02716	CDS	603				hypothetical protein
AIEECKCC_02717	CDS	534				IS1595 family transposase ISBun1
AIEECKCC_02718	CDS	186				hypothetical protein
AIEECKCC_02719	CDS	261				hypothetical protein
AIEECKCC_02720	CDS	918				IS1595 family transposase ISPepr2
AIEECKCC_02721	CDS	324				hypothetical protein
AIEECKCC_02722	CDS	672	rnhA	3.1.26.4	COG3341	Ribonuclease H
AIEECKCC_02723	CDS	903	iolE	4.2.1.44		Inosose dehydratase
AIEECKCC_02724	CDS	876				hypothetical protein
AIEECKCC_02725	CDS	1488	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
AIEECKCC_02726	CDS	1080	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
AIEECKCC_02727	CDS	1839	msbA	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
AIEECKCC_02728	CDS	1581				hypothetical protein
AIEECKCC_02729	CDS	396				hypothetical protein
AIEECKCC_02730	CDS	141				hypothetical protein
AIEECKCC_02731	CDS	1971				hypothetical protein
AIEECKCC_02732	CDS	624				hypothetical protein
AIEECKCC_02733	CDS	912				hypothetical protein
AIEECKCC_02734	CDS	972	arnC_7	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
AIEECKCC_02735	CDS	1140	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AIEECKCC_02736	CDS	876				hypothetical protein
AIEECKCC_02737	CDS	1284				hypothetical protein
AIEECKCC_02738	CDS	945				hypothetical protein
AIEECKCC_02739	CDS	1077				hypothetical protein
AIEECKCC_02740	CDS	1011	arnC_8	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
AIEECKCC_02741	CDS	894				hypothetical protein
AIEECKCC_02742	CDS	1815	ltaS			Lipoteichoic acid synthase
AIEECKCC_02743	CDS	750				hypothetical protein
AIEECKCC_02744	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
AIEECKCC_02745	CDS	489	gmhB	3.1.3.83		D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase
AIEECKCC_02746	CDS	1431	hldE		COG2870	Bifunctional protein HldE
AIEECKCC_02747	CDS	999				hypothetical protein
AIEECKCC_02748	CDS	918				hypothetical protein
AIEECKCC_02749	CDS	828				hypothetical protein
AIEECKCC_02750	CDS	732		2.7.7.-	COG1213	CTP:phosphoglutamine cytidylyltransferase
AIEECKCC_02751	CDS	1038	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
AIEECKCC_02752	CDS	1146	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AIEECKCC_02753	CDS	195				hypothetical protein
AIEECKCC_02754	CDS	225				hypothetical protein
AIEECKCC_02755	CDS	1044	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
AIEECKCC_02756	CDS	1854	yejM		COG3083	Inner membrane protein YejM
AIEECKCC_02757	CDS	588	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
AIEECKCC_02758	CDS	237	acpP		COG0236	Acyl carrier protein
AIEECKCC_02759	CDS	1266	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
AIEECKCC_02760	CDS	879	rnc	3.1.26.3		Ribonuclease 3
AIEECKCC_02761	CDS	1011	pfp_2	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
AIEECKCC_02762	CDS	1512				hypothetical protein
AIEECKCC_02763	CDS	882				hypothetical protein
AIEECKCC_02764	CDS	1092	mnmA_3	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
AIEECKCC_02765	CDS	1476	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AIEECKCC_02766	CDS	2031				hypothetical protein
AIEECKCC_02767	CDS	828		3.1.6.-	COG3119	Endo-4-O-sulfatase
AIEECKCC_02768	CDS	672				hypothetical protein
AIEECKCC_02769	CDS	1200		3.2.1.-		Unsaturated glucuronyl hydrolase
AIEECKCC_02770	CDS	444	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
AIEECKCC_02771	CDS	873				hypothetical protein
AIEECKCC_02772	CDS	1956				hypothetical protein
AIEECKCC_02773	CDS	1179	mdtE_1			Multidrug resistance protein MdtE
AIEECKCC_02774	CDS	3420	acrF		COG0841	Multidrug export protein AcrF
AIEECKCC_02775	CDS	1386	oprM_4		COG1538	Outer membrane protein OprM
AIEECKCC_02776	CDS	768	lpxA_1	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
AIEECKCC_02777	CDS	735				hypothetical protein
AIEECKCC_02778	CDS	1083	nahK	2.7.1.162		N-acetylhexosamine 1-kinase
AIEECKCC_02779	CDS	4074	rcsC_30	2.7.13.3		Sensor histidine kinase RcsC
AIEECKCC_02780	CDS	1560		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
AIEECKCC_02781	CDS	3081				TonB-dependent receptor P3
AIEECKCC_02782	CDS	1518				SusD-like protein P2
AIEECKCC_02783	CDS	2646	lacZ_10	3.2.1.23		Beta-galactosidase
AIEECKCC_02784	CDS	2481				hypothetical protein
AIEECKCC_02785	CDS	1134				hypothetical protein
AIEECKCC_02786	CDS	969	dusC	1.3.1.-		tRNA-dihydrouridine(16) synthase
AIEECKCC_02787	CDS	3084	chonabc	4.2.2.21		Chondroitin sulfate ABC exolyase
AIEECKCC_02788	CDS	690				hypothetical protein
AIEECKCC_02789	CDS	513				hypothetical protein
AIEECKCC_02790	CDS	1275				hypothetical protein
AIEECKCC_02791	CDS	765	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
AIEECKCC_02792	CDS	1494				hypothetical protein
AIEECKCC_02793	CDS	936				hypothetical protein
AIEECKCC_02794	CDS	642				putative protein
AIEECKCC_02795	CDS	1233				hypothetical protein
AIEECKCC_02796	CDS	813	uxuB_2	1.-.-.-	COG1028	putative oxidoreductase UxuB
AIEECKCC_02797	CDS	1173	uxuA_3	4.2.1.8	COG1312	Mannonate dehydratase
AIEECKCC_02798	CDS	654	aqpZ2			Aquaporin Z 2
AIEECKCC_02799	CDS	2226		3.2.1.21	COG1472	Beta-glucosidase BoGH3A
AIEECKCC_02800	CDS	1251				hypothetical protein
AIEECKCC_02801	CDS	1644				hypothetical protein
AIEECKCC_02802	CDS	1185				hypothetical protein
AIEECKCC_02803	CDS	600	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
AIEECKCC_02804	CDS	1248		3.4.24.-	COG0612	putative zinc protease
AIEECKCC_02805	CDS	606	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
AIEECKCC_02806	CDS	930	scrK	2.7.1.4	COG0524	Fructokinase
AIEECKCC_02807	CDS	1383				hypothetical protein
AIEECKCC_02808	CDS	615				hypothetical protein
AIEECKCC_02809	CDS	618				hypothetical protein
AIEECKCC_02810	CDS	1065				hypothetical protein
AIEECKCC_02811	CDS	1857	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
AIEECKCC_02812	CDS	489	dps	1.16.-.-	COG0783	DNA protection during starvation protein
AIEECKCC_02813	CDS	927	oxyR			Hydrogen peroxide-inducible genes activator
AIEECKCC_02814	CDS	567	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
AIEECKCC_02815	CDS	1560	ahpF	1.8.1.-		Alkyl hydroperoxide reductase subunit F
AIEECKCC_02816	CDS	2139	dpp7_3	3.4.14.-		Dipeptidyl-peptidase 7
AIEECKCC_02817	CDS	1371				hypothetical protein
AIEECKCC_02818	CDS	672				hypothetical protein
AIEECKCC_02819	CDS	1485				hypothetical protein
AIEECKCC_02820	CDS	1179	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
AIEECKCC_02821	CDS	1527				hypothetical protein
AIEECKCC_02822	CDS	1569				hypothetical protein
AIEECKCC_02823	CDS	2955	susC_8			TonB-dependent receptor SusC
AIEECKCC_02824	CDS	1005				hypothetical protein
AIEECKCC_02825	CDS	936	rbsK_2	2.7.1.15		Ribokinase
